timestamp,interface ,inbound_mbps,outbound_mbps,status
2026-01-26 22:11:31,Wi-Fi,0.57863432,0.54393559,NORMAL
2026-01-26 22:11:31,Loopback Pseudo-Interface 1,0.00000000,0.00000000,NORMAL
2026-01-26 22:11:34,Wi-Fi,0.73092404,0.53597486,NORMAL
2026-01-26 22:11:36,Wi-Fi,0.80593608,0.26030637,NORMAL
2026-01-26 22:11:39,Wi-Fi,0.93765364,0.59040885,NORMAL
2026-01-26 22:11:41,Wi-Fi,0.98524265,0.60513617,NORMAL
2026-01-26 22:11:44,Wi-Fi,0.84406004,0.28846225,NORMAL
2026-01-26 22:11:47,Wi-Fi,0.96619580,0.78953913,NORMAL
2026-01-26 22:11:49,Wi-Fi,1.08047230,0.78265160,NORMAL
2026-01-26 22:11:52,Wi-Fi,1.12362202,0.46518060,NORMAL
2026-01-26 22:11:54,Wi-Fi,1.19801837,0.43833097,NORMAL
2026-01-26 22:11:57,Wi-Fi,1.00968415,0.62981303,NORMAL
2026-01-26 22:11:59,Wi-Fi,0.89714335,1.02784202,NORMAL
2026-01-26 22:12:02,Wi-Fi,0.78645170,0.79767193,NORMAL
2026-01-26 22:12:04,Wi-Fi,0.60918890,0.46441995,NORMAL
2026-01-26 22:12:07,Wi-Fi,0.73760615,0.45425964,NORMAL
2026-01-26 22:12:09,Wi-Fi,0.81487653,0.61399131,NORMAL
2026-01-26 22:12:12,Wi-Fi,0.76656796,0.47350588,NORMAL
2026-01-26 22:12:14,Wi-Fi,0.78670781,0.57363471,NORMAL
2026-01-26 22:12:17,Wi-Fi,0.69462156,0.88943446,NORMAL
2026-01-26 22:12:19,Wi-Fi,0.72544908,0.62258303,NORMAL
2026-01-26 22:12:22,Wi-Fi,0.84423974,0.34188900,NORMAL
2026-01-26 22:12:24,Wi-Fi,0.82572340,0.53014270,NORMAL
2026-01-26 22:12:27,Wi-Fi,0.69898259,0.67255020,NORMAL
2026-01-26 22:12:29,Wi-Fi,0.65502495,0.50102346,NORMAL
2026-01-26 22:12:32,Wi-Fi,0.76065363,0.35939205,NORMAL
2026-01-26 22:12:34,Wi-Fi,0.97449669,0.55517941,NORMAL
2026-01-26 22:12:37,Wi-Fi,1.21229478,0.55362837,NORMAL
2026-01-26 22:12:39,Wi-Fi,1.20491030,0.55882087,NORMAL
2026-01-26 22:12:42,Wi-Fi,1.08950126,1.02479952,NORMAL
2026-01-26 22:12:44,Wi-Fi,1.03238750,0.79165354,NORMAL
2026-01-26 22:12:47,Wi-Fi,1.10825926,0.29446629,NORMAL
2026-01-26 22:12:49,Wi-Fi,1.15088067,0.92445370,NORMAL
2026-01-26 22:12:52,Wi-Fi,0.99524407,0.92360085,NORMAL
2026-01-26 22:12:54,Wi-Fi,0.91306326,0.25191345,NORMAL
2026-01-26 22:12:57,Wi-Fi,0.83509758,0.34581649,NORMAL
2026-01-26 22:12:59,Wi-Fi,0.71864897,0.79687592,NORMAL
2026-01-26 22:13:02,Wi-Fi,0.72393516,1.02179441,NORMAL
2026-01-26 22:13:04,Wi-Fi,0.72939765,0.58825647,NORMAL
2026-01-26 22:13:09,Wi-Fi,0.79274597,0.92059995,NORMAL
2026-01-26 22:13:14,Wi-Fi,0.79151750,0.25498082,NORMAL
2026-01-26 22:13:19,Wi-Fi,0.79001598,0.48109622,NORMAL
2026-01-26 22:17:44,OpenVPN Wintun,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:44,Ethernet 3,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:44,Ethernet 4,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:44,Ethernet 5,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:44,Ethernet 6,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:44,OpenVPN TAP-Windows6,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:44,OpenVPN Data Channel Offload,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:44,Local Area Connection* 1,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:44,Local Area Connection* 2,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:44,Wi-Fi,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:44,Loopback Pseudo-Interface 1,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:49,OpenVPN Wintun,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:49,Ethernet 3,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:49,Ethernet 4,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:49,Ethernet 5,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:49,Ethernet 6,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:49,OpenVPN TAP-Windows6,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:49,OpenVPN Data Channel Offload,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:49,Local Area Connection* 1,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:49,Local Area Connection* 2,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:49,Wi-Fi,0.77423652,0.03673157,NORMAL
2026-01-26 22:17:49,Loopback Pseudo-Interface 1,0.00000000,0.00000000,NORMAL
2026-01-26 22:17:54,Wi-Fi,0.73695191,0.22262906,NORMAL
2026-01-26 22:17:59,Wi-Fi,0.59468240,0.24105163,NORMAL
2026-01-26 22:18:04,Wi-Fi,0.81100080,0.49537735,NORMAL
2026-01-26 22:18:09,Wi-Fi,0.91675963,0.32878929,NORMAL
2026-01-26 22:18:14,Wi-Fi,0.67762187,0.34778546,NORMAL
2026-01-26 22:18:19,Wi-Fi,0.89615402,0.40180236,NORMAL
2026-01-26 22:18:24,Wi-Fi,0.95620720,0.17117554,NORMAL
2026-01-26 22:18:29,Wi-Fi,1.25670330,0.64424684,NORMAL
2026-01-26 22:18:34,Wi-Fi,1.58872351,0.52923604,NORMAL
2026-01-26 22:18:39,Wi-Fi,1.54333697,0.26648038,NORMAL
2026-01-26 22:18:44,Wi-Fi,1.57350292,0.71541977,NORMAL
2026-01-26 22:18:49,Wi-Fi,1.20477785,0.32426394,NORMAL
